NU_ANO,Q025,TP_SEXO,SG_UF_PROVA,QTD
2019,A,F,AC,11910
2019,A,F,AL,15727
2019,A,F,AM,32923
2019,A,F,AP,13010
2019,A,F,BA,64596
2019,A,F,CE,55707
2019,A,F,DF,9440
2019,A,F,ES,9337
2019,A,F,GO,19942
2019,A,F,MA,65783
2019,A,F,MG,56776
2019,A,F,MS,9867
2019,A,F,MT,13410
2019,A,F,PA,88471
2019,A,F,PB,21230
2019,A,F,PE,34253
2019,A,F,PI,32151
2019,A,F,PR,14666
2019,A,F,RJ,30292
2019,A,F,RN,16387
2019,A,F,RO,10386
2019,A,F,RR,3084
2019,A,F,RS,19720
2019,A,F,SC,5542
2019,A,F,SE,16143
2019,A,F,SP,56551
2019,A,F,TO,9983
2019,A,M,AC,7125
2019,A,M,AL,7926
2019,A,M,AM,21417
2019,A,M,AP,8119
2019,A,M,BA,28243
2019,A,M,CE,41026
2019,A,M,DF,4692
2019,A,M,ES,4891
2019,A,M,GO,10284
2019,A,M,MA,37511
2019,A,M,MG,26799
2019,A,M,MS,5229
2019,A,M,MT,7196
2019,A,M,PA,50563
2019,A,M,PB,12181
2019,A,M,PE,18506
2019,A,M,PI,18967
2019,A,M,PR,7745
2019,A,M,RJ,14223
2019,A,M,RN,9555
2019,A,M,RO,5492
2019,A,M,RR,1663
2019,A,M,RS,9447
2019,A,M,SC,2971
2019,A,M,SE,7850
2019,A,M,SP,27886
2019,A,M,TO,5644
2019,B,F,AC,10917
2019,B,F,AL,38335
2019,B,F,AM,35590
2019,B,F,AP,11962
2019,B,F,BA,184257
2019,B,F,CE,108491
2019,B,F,DF,47148
2019,B,F,ES,51016
2019,B,F,GO,81890
2019,B,F,MA,64984
2019,B,F,MG,266834
2019,B,F,MS,31388
2019,B,F,MT,39035
2019,B,F,PA,80205
2019,B,F,PB,63411
2019,B,F,PE,127998
2019,B,F,PI,40530
2019,B,F,PR,108839
2019,B,F,RJ,172867
2019,B,F,RN,52064
2019,B,F,RO,25360
2019,B,F,RR,4671
2019,B,F,RS,111730
2019,B,F,SC,60751
2019,B,F,SE,31154
2019,B,F,SP,425056
2019,B,F,TO,17990
2019,B,M,AC,8693
2019,B,M,AL,27836
2019,B,M,AM,28214
2019,B,M,AP,9512
2019,B,M,BA,118331
2019,B,M,CE,89760
2019,B,M,DF,34569
2019,B,M,ES,37029
2019,B,M,GO,57864
2019,B,M,MA,49796
2019,B,M,MG,184216
2019,B,M,MS,23909
2019,B,M,MT,28480
2019,B,M,PA,60354
2019,B,M,PB,50354
2019,B,M,PE,94560
2019,B,M,PI,30664
2019,B,M,PR,80056
2019,B,M,RJ,122334
2019,B,M,RN,41313
2019,B,M,RO,17401
2019,B,M,RR,3538
2019,B,M,RS,77572
2019,B,M,SC,41435
2019,B,M,SE,23341
2019,B,M,SP,306497
2019,B,M,TO,12632
2020,A,F,AC,10779
2020,A,F,AL,13366
2020,A,F,AM,37466
2020,A,F,AP,10929
2020,A,F,BA,58195
2020,A,F,CE,48244
2020,A,F,DF,9605
2020,A,F,ES,7713
2020,A,F,GO,20555
2020,A,F,MA,58094
2020,A,F,MG,47421
2020,A,F,MS,9590
2020,A,F,MT,12772
2020,A,F,PA,86929
2020,A,F,PB,17875
2020,A,F,PE,29905
2020,A,F,PI,27797
2020,A,F,PR,12882
2020,A,F,RJ,29928
2020,A,F,RN,13372
2020,A,F,RO,9240
2020,A,F,RR,3068
2020,A,F,RS,18521
2020,A,F,SC,5096
2020,A,F,SE,15138
2020,A,F,SP,50225
2020,A,F,TO,10644
2020,A,M,AC,6514
2020,A,M,AL,6913
2020,A,M,AM,26303
2020,A,M,AP,7079
2020,A,M,BA,25915
2020,A,M,CE,37658
2020,A,M,DF,4898
2020,A,M,ES,3970
2020,A,M,GO,11930
2020,A,M,MA,31668
2020,A,M,MG,22408
2020,A,M,MS,5506
2020,A,M,MT,6539
2020,A,M,PA,49272
2020,A,M,PB,10200
2020,A,M,PE,16963
2020,A,M,PI,15921
2020,A,M,PR,6998
2020,A,M,RJ,14361
2020,A,M,RN,7694
2020,A,M,RO,4799
2020,A,M,RR,1733
2020,A,M,RS,9206
2020,A,M,SC,2882
2020,A,M,SE,7595
2020,A,M,SP,26014
2020,A,M,TO,6044
2020,B,F,AC,13164
2020,B,F,AL,47511
2020,B,F,AM,54154
2020,B,F,AP,15931
2020,B,F,BA,221879
2020,B,F,CE,131765
2020,B,F,DF,58295
2020,B,F,ES,55166
2020,B,F,GO,104418
2020,B,F,MA,85247
2020,B,F,MG,301333
2020,B,F,MS,39494
2020,B,F,MT,47584
2020,B,F,PA,112585
2020,B,F,PB,76066
2020,B,F,PE,155035
2020,B,F,PI,52256
2020,B,F,PR,126621
2020,B,F,RJ,200666
2020,B,F,RN,61499
2020,B,F,RO,33043
2020,B,F,RR,7085
2020,B,F,RS,131887
2020,B,F,SC,66820
2020,B,F,SE,37499
2020,B,F,SP,476331
2020,B,F,TO,24584
2020,B,M,AC,10214
2020,B,M,AL,32927
2020,B,M,AM,42607
2020,B,M,AP,12543
2020,B,M,BA,138747
2020,B,M,CE,104903
2020,B,M,DF,40372
2020,B,M,ES,37680
2020,B,M,GO,72441
2020,B,M,MA,61825
2020,B,M,MG,197361
2020,B,M,MS,28034
2020,B,M,MT,32016
2020,B,M,PA,81521
2020,B,M,PB,57345
2020,B,M,PE,110969
2020,B,M,PI,37313
2020,B,M,PR,86710
2020,B,M,RJ,135732
2020,B,M,RN,46536
2020,B,M,RO,21559
2020,B,M,RR,4950
2020,B,M,RS,86260
2020,B,M,SC,43386
2020,B,M,SE,26661
2020,B,M,SP,329312
2020,B,M,TO,16969
2021,A,F,AC,3581
2021,A,F,AL,4241
2021,A,F,AM,16641
2021,A,F,AP,3005
2021,A,F,BA,19802
2021,A,F,CE,22057
2021,A,F,DF,2567
2021,A,F,ES,2322
2021,A,F,GO,7185
2021,A,F,MA,20131
2021,A,F,MG,12943
2021,A,F,MS,2394
2021,A,F,MT,3544
2021,A,F,PA,33618
2021,A,F,PB,6990
2021,A,F,PE,11603
2021,A,F,PI,9615
2021,A,F,PR,3048
2021,A,F,RJ,10445
2021,A,F,RN,4155
2021,A,F,RO,1950
2021,A,F,RR,695
2021,A,F,RS,4648
2021,A,F,SC,1471
2021,A,F,SE,5739
2021,A,F,SP,12033
2021,A,F,TO,3089
2021,A,M,AC,1846
2021,A,M,AL,1990
2021,A,M,AM,11915
2021,A,M,AP,1677
2021,A,M,BA,7794
2021,A,M,CE,18645
2021,A,M,DF,1164
2021,A,M,ES,1155
2021,A,M,GO,4455
2021,A,M,MA,9431
2021,A,M,MG,5736
2021,A,M,MS,1164
2021,A,M,MT,1543
2021,A,M,PA,16649
2021,A,M,PB,3737
2021,A,M,PE,6390
2021,A,M,PI,4790
2021,A,M,PR,1586
2021,A,M,RJ,4722
2021,A,M,RN,2375
2021,A,M,RO,1051
2021,A,M,RR,317
2021,A,M,RS,2129
2021,A,M,SC,793
2021,A,M,SE,2548
2021,A,M,SP,5780
2021,A,M,TO,1304
2021,B,F,AC,8800
2021,B,F,AL,31054
2021,B,F,AM,35459
2021,B,F,AP,10097
2021,B,F,BA,152195
2021,B,F,CE,102255
2021,B,F,DF,38600
2021,B,F,ES,36904
2021,B,F,GO,76543
2021,B,F,MA,59853
2021,B,F,MG,193801
2021,B,F,MS,24015
2021,B,F,MT,31816
2021,B,F,PA,82549
2021,B,F,PB,53948
2021,B,F,PE,106485
2021,B,F,PI,39849
2021,B,F,PR,86226
2021,B,F,RJ,137188
2021,B,F,RN,43663
2021,B,F,RO,18974
2021,B,F,RR,4393
2021,B,F,RS,90835
2021,B,F,SC,49346
2021,B,F,SE,27892
2021,B,F,SP,301657
2021,B,F,TO,16615
2021,B,M,AC,6109
2021,B,M,AL,19299
2021,B,M,AM,25763
2021,B,M,AP,6995
2021,B,M,BA,86403
2021,B,M,CE,77560
2021,B,M,DF,25170
2021,B,M,ES,23800
2021,B,M,GO,48732
2021,B,M,MA,38490
2021,B,M,MG,115349
2021,B,M,MS,14917
2021,B,M,MT,19182
2021,B,M,PA,53162
2021,B,M,PB,37327
2021,B,M,PE,69138
2021,B,M,PI,25715
2021,B,M,PR,53422
2021,B,M,RJ,85992
2021,B,M,RN,30626
2021,B,M,RO,10826
2021,B,M,RR,2651
2021,B,M,RS,52872
2021,B,M,SC,29155
2021,B,M,SE,17617
2021,B,M,SP,190483
2021,B,M,TO,9865
2022,A,F,AC,3666
2022,A,F,AL,4508
2022,A,F,AM,13327
2022,A,F,AP,3034
2022,A,F,BA,19808
2022,A,F,CE,19567
2022,A,F,DF,2172
2022,A,F,ES,2062
2022,A,F,GO,5713
2022,A,F,MA,18361
2022,A,F,MG,10759
2022,A,F,MS,2315
2022,A,F,MT,2987
2022,A,F,PA,33795
2022,A,F,PB,6737
2022,A,F,PE,10469
2022,A,F,PI,9026
2022,A,F,PR,2963
2022,A,F,RJ,11169
2022,A,F,RN,4532
2022,A,F,RO,1579
2022,A,F,RR,534
2022,A,F,RS,4227
2022,A,F,SC,1354
2022,A,F,SE,6018
2022,A,F,SP,11509
2022,A,F,TO,2425
2022,A,M,AC,1984
2022,A,M,AL,2195
2022,A,M,AM,8949
2022,A,M,AP,1708
2022,A,M,BA,7568
2022,A,M,CE,15979
2022,A,M,DF,1002
2022,A,M,ES,1023
2022,A,M,GO,3274
2022,A,M,MA,8769
2022,A,M,MG,4656
2022,A,M,MS,1067
2022,A,M,MT,1391
2022,A,M,PA,16843
2022,A,M,PB,3546
2022,A,M,PE,5269
2022,A,M,PI,4504
2022,A,M,PR,1502
2022,A,M,RJ,4793
2022,A,M,RN,2414
2022,A,M,RO,847
2022,A,M,RR,292
2022,A,M,RS,1938
2022,A,M,SC,752
2022,A,M,SE,2674
2022,A,M,SP,5593
2022,A,M,TO,1225
2022,B,F,AC,9888
2022,B,F,AL,34327
2022,B,F,AM,33692
2022,B,F,AP,10536
2022,B,F,BA,151068
2022,B,F,CE,106328
2022,B,F,DF,37293
2022,B,F,ES,36736
2022,B,F,GO,78632
2022,B,F,MA,64017
2022,B,F,MG,182504
2022,B,F,MS,24980
2022,B,F,MT,33621
2022,B,F,PA,91675
2022,B,F,PB,54502
2022,B,F,PE,104253
2022,B,F,PI,42197
2022,B,F,PR,88610
2022,B,F,RJ,143964
2022,B,F,RN,47358
2022,B,F,RO,18440
2022,B,F,RR,4698
2022,B,F,RS,91018
2022,B,F,SC,50440
2022,B,F,SE,29827
2022,B,F,SP,319315
2022,B,F,TO,15984
2022,B,M,AC,7063
2022,B,M,AL,22915
2022,B,M,AM,25018
2022,B,M,AP,7396
2022,B,M,BA,86722
2022,B,M,CE,84503
2022,B,M,DF,24934
2022,B,M,ES,23879
2022,B,M,GO,54003
2022,B,M,MA,41769
2022,B,M,MG,111862
2022,B,M,MS,16321
2022,B,M,MT,21382
2022,B,M,PA,60308
2022,B,M,PB,38453
2022,B,M,PE,69604
2022,B,M,PI,28673
2022,B,M,PR,57321
2022,B,M,RJ,90964
2022,B,M,RN,33745
2022,B,M,RO,11103
2022,B,M,RR,2910
2022,B,M,RS,55112
2022,B,M,SC,30245
2022,B,M,SE,19793
2022,B,M,SP,208025
2022,B,M,TO,9806
2023,A,F,AC,3575
2023,A,F,AL,6502
2023,A,F,AM,14746
2023,A,F,AP,3593
2023,A,F,BA,26126
2023,A,F,CE,20106
2023,A,F,DF,2821
2023,A,F,ES,2358
2023,A,F,GO,6139
2023,A,F,MA,22548
2023,A,F,MG,13539
2023,A,F,MS,2194
2023,A,F,MT,3228
2023,A,F,PA,35776
2023,A,F,PB,9062
2023,A,F,PE,13039
2023,A,F,PI,10293
2023,A,F,PR,3627
2023,A,F,RJ,14707
2023,A,F,RN,5554
2023,A,F,RO,1839
2023,A,F,RR,658
2023,A,F,RS,4460
2023,A,F,SC,1623
2023,A,F,SE,6670
2023,A,F,SP,14009
2023,A,F,TO,2563
2023,A,M,AC,1881
2023,A,M,AL,3054
2023,A,M,AM,9238
2023,A,M,AP,2061
2023,A,M,BA,9813
2023,A,M,CE,14582
2023,A,M,DF,1285
2023,A,M,ES,1115
2023,A,M,GO,3197
2023,A,M,MA,10393
2023,A,M,MG,5690
2023,A,M,MS,1082
2023,A,M,MT,1535
2023,A,M,PA,17623
2023,A,M,PB,4851
2023,A,M,PE,6331
2023,A,M,PI,5183
2023,A,M,PR,1776
2023,A,M,RJ,6035
2023,A,M,RN,2774
2023,A,M,RO,878
2023,A,M,RR,302
2023,A,M,RS,1972
2023,A,M,SC,820
2023,A,M,SE,2916
2023,A,M,SP,6560
2023,A,M,TO,1202
2023,B,F,AC,11171
2023,B,F,AL,43932
2023,B,F,AM,39888
2023,B,F,AP,13400
2023,B,F,BA,184832
2023,B,F,CE,115615
2023,B,F,DF,41372
2023,B,F,ES,42806
2023,B,F,GO,83381
2023,B,F,MA,80623
2023,B,F,MG,210761
2023,B,F,MS,26834
2023,B,F,MT,36294
2023,B,F,PA,107244
2023,B,F,PB,64481
2023,B,F,PE,119772
2023,B,F,PI,50462
2023,B,F,PR,98038
2023,B,F,RJ,160765
2023,B,F,RN,53780
2023,B,F,RO,20598
2023,B,F,RR,5419
2023,B,F,RS,95767
2023,B,F,SC,55070
2023,B,F,SE,33858
2023,B,F,SP,345766
2023,B,F,TO,17901
2023,B,M,AC,7647
2023,B,M,AL,29272
2023,B,M,AM,29044
2023,B,M,AP,9753
2023,B,M,BA,103497
2023,B,M,CE,91657
2023,B,M,DF,27497
2023,B,M,ES,27445
2023,B,M,GO,56393
2023,B,M,MA,52192
2023,B,M,MG,128585
2023,B,M,MS,17345
2023,B,M,MT,22855
2023,B,M,PA,68519
2023,B,M,PB,46117
2023,B,M,PE,79717
2023,B,M,PI,33701
2023,B,M,PR,63065
2023,B,M,RJ,100789
2023,B,M,RN,38598
2023,B,M,RO,12723
2023,B,M,RR,3260
2023,B,M,RS,57720
2023,B,M,SC,33750
2023,B,M,SE,22096
2023,B,M,SP,224432
2023,B,M,TO,10952
