NU_ANO,TP_ESCOLA,Q024,SG_UF_PROVA,QTD
2021,2,C,DF,1984
2021,2,C,ES,1785
2021,2,C,GO,2897
2021,2,C,MA,703
2021,2,C,MG,8366
2021,2,C,MS,1125
2021,2,C,MT,1167
2021,2,C,PA,960
2021,2,C,PB,605
2021,2,C,PE,1488
2021,2,C,PI,442
2021,2,C,PR,6298
2021,2,C,RJ,4321
2021,2,C,RN,861
2021,2,C,RO,660
2021,2,C,RR,183
2021,2,C,RS,5343
2021,2,C,SC,3948
2021,2,C,SE,220
2021,2,C,SP,16643
2021,2,C,TO,521
2021,2,D,AC,53
2021,2,D,AL,72
2021,2,D,AM,314
2021,2,D,AP,35
2021,2,D,BA,463
2021,2,D,CE,276
2021,2,D,DF,729
2021,2,D,ES,467
2021,2,D,GO,613
2021,2,D,MA,159
2021,2,D,MG,2226
2021,2,D,MS,314
2021,2,D,MT,328
2021,2,D,PA,223
2021,2,D,PB,132
2021,2,D,PE,364
2021,2,D,PI,75
2021,2,D,PR,1734
2021,2,D,RJ,1143
2021,2,D,RN,212
2021,2,D,RO,154
2021,2,D,RR,61
2021,2,D,RS,1492
2021,2,D,SC,1063
2021,2,D,SE,44
2021,2,D,SP,4666
2021,2,D,TO,119
2021,2,E,AC,18
2021,2,E,AL,11
2021,2,E,AM,106
2021,2,E,AP,16
2021,2,E,BA,119
2021,2,E,CE,72
2021,2,E,DF,346
2021,2,E,ES,175
2021,2,E,GO,181
2021,2,E,MA,34
2021,2,E,MG,743
2021,2,E,MS,89
2021,2,E,MT,105
2021,2,E,PA,58
2021,2,E,PB,44
2021,2,E,PE,123
2021,2,E,PI,15
2021,2,E,PR,583
2021,2,E,RJ,431
2021,2,E,RN,63
2021,2,E,RO,52
2021,2,E,RR,18
2021,2,E,RS,498
2021,2,E,SC,325
2021,2,E,SE,13
2021,2,E,SP,1759
2021,2,E,TO,37
2021,3,A,AC,43
2021,3,A,AL,809
2021,3,A,AM,174
2021,3,A,AP,77
2021,3,A,BA,1794
2021,3,A,CE,1081
2021,3,A,DF,282
2021,3,A,ES,143
2021,3,A,GO,604
2021,3,A,MA,602
2021,3,A,MG,617
2021,3,A,MS,143
2021,3,A,MT,170
2021,3,A,PA,1439
2021,3,A,PB,767
2021,3,A,PE,1285
2021,3,A,PI,584
2021,3,A,PR,375
2021,3,A,RJ,2040
2021,3,A,RN,570
2021,3,A,RO,59
2021,3,A,RR,25
2021,3,A,RS,284
2021,3,A,SC,262
2021,3,A,SE,646
2021,3,A,SP,2235
2021,3,A,TO,82
2021,3,B,AC,115
2021,3,B,AL,1618
2021,3,B,AM,595
2021,3,B,AP,196
2021,3,B,BA,5734
2021,3,B,CE,3195
2021,3,B,DF,1672
2021,3,B,ES,1072
2021,3,B,GO,2706
2021,3,B,MA,1312
2021,3,B,MG,5550
2021,3,B,MS,761
2021,3,B,MT,953
2021,3,B,PA,2628
2021,3,B,PB,2139
2021,3,B,PE,3673
2021,3,B,PI,1489
2021,3,B,PR,3535
2021,3,B,RJ,9665
2021,3,B,RN,1644
2021,3,B,RO,219
2021,3,B,RR,63
2021,3,B,RS,2630
2021,3,B,SC,2106
2021,3,B,SE,1364
2021,3,B,SP,18737
2021,3,B,TO,257
2021,3,C,AC,86
2021,3,C,AL,594
2021,3,C,AM,395
2021,3,C,AP,134
2021,3,C,BA,2583
2021,3,C,CE,1764
2021,3,C,DF,1544
2021,3,C,ES,844
2021,3,C,GO,1577
2021,3,C,MA,634
2021,3,C,MG,4562
2021,3,C,MS,539
2021,3,C,MT,627
2021,3,C,PA,1152
2021,3,C,PB,1043
2021,3,C,PE,1878
2021,3,C,PI,806
2021,3,C,PR,3230
2021,3,C,RJ,5946
2021,3,C,RN,811
2021,3,C,RO,121
2021,3,C,RR,46
2021,3,C,RS,2309
2021,3,C,SC,1819
2021,3,C,SE,627
2021,3,C,SP,14978
2021,3,C,TO,211
2021,3,D,AC,28
2021,3,D,AL,293
2021,3,D,AM,207
2021,3,D,AP,67
2021,3,D,BA,1267
2021,3,D,CE,963
2021,3,D,DF,1172
2021,3,D,ES,466
2021,3,D,GO,816
2021,3,D,MA,321
2021,3,D,MG,2810
2021,3,D,MS,280
2021,3,D,MT,312
2021,3,D,PA,550
2021,3,D,PB,509
2021,3,D,PE,1126
2021,3,D,PI,377
2021,3,D,PR,1988
2021,3,D,RJ,3366
2021,3,D,RN,412
2021,3,D,RO,83
2021,3,D,RR,17
2021,3,D,RS,1446
2021,3,D,SC,1012
2021,3,D,SE,266
2021,3,D,SP,9271
2021,3,D,TO,106
2021,3,E,AC,17
2021,3,E,AL,145
2021,3,E,AM,121
2021,3,E,AP,35
2021,3,E,BA,662
2021,3,E,CE,561
2021,3,E,DF,970
2021,3,E,ES,265
2021,3,E,GO,441
2021,3,E,MA,145
2021,3,E,MG,1840
2021,3,E,MS,141
2021,3,E,MT,152
2021,3,E,PA,244
2021,3,E,PB,268
2021,3,E,PE,702
2021,3,E,PI,164
2021,3,E,PR,1372
2021,3,E,RJ,2144
2021,3,E,RN,217
2021,3,E,RO,26
2021,3,E,RR,14
2021,3,E,RS,883
2021,3,E,SC,609
2021,3,E,SE,129
2021,3,E,SP,6711
2021,3,E,TO,55
2022,1,A,AC,9824
2022,1,A,AL,24135
2022,1,A,AM,25836
2022,1,A,AP,10296
2022,1,A,BA,102423
2022,1,A,CE,61676
2022,1,A,DF,11102
2022,1,A,ES,12390
2022,1,A,GO,28214
2022,1,A,MA,59947
2022,1,A,MG,64941
2022,1,A,MS,11137
2022,1,A,MT,14220
2022,1,A,PA,99408
2022,1,A,PB,38003
2022,1,A,PE,66525
2022,1,A,PI,35792
2022,1,A,PR,21563
2022,1,A,RJ,54455
2022,1,A,RN,30373
2022,1,A,RO,8435
2022,1,A,RR,2497
2022,1,A,RS,28016
2022,1,A,SC,11042
2022,1,A,SE,23109
2022,1,A,SP,80746
2022,1,A,TO,8758
2022,1,B,AC,4857
2022,1,B,AL,14354
2022,1,B,AM,13541
2022,1,B,AP,4517
2022,1,B,BA,65568
2022,1,B,CE,38065
2022,1,B,DF,17732
2022,1,B,ES,17960
2022,1,B,GO,31679
2022,1,B,MA,24849
2022,1,B,MG,102874
2022,1,B,MS,11036
2022,1,B,MT,16088
2022,1,B,PA,37968
2022,1,B,PB,25585
2022,1,B,PE,42691
2022,1,B,PI,18696
2022,1,B,PR,39310
2022,1,B,RJ,71791
2022,1,B,RN,25422
2022,1,B,RO,8029
2022,1,B,RR,2043
2022,1,B,RS,47226
2022,1,B,SC,20307
2022,1,B,SE,13131
2022,1,B,SP,145663
2022,1,B,TO,6558
2022,1,C,AC,917
2022,1,C,AL,2754
2022,1,C,AM,2701
2022,1,C,AP,988
2022,1,C,BA,11588
2022,1,C,CE,8217
2022,1,C,DF,6731
2022,1,C,ES,4857
2022,1,C,GO,8082
2022,1,C,MA,4212
2022,1,C,MG,27705
2022,1,C,MS,2738
2022,1,C,MT,4017
2022,1,C,PA,6302
2022,1,C,PB,5234
2022,1,C,PE,8859
2022,1,C,PI,3590
2022,1,C,PR,13098
2022,1,C,RJ,19806
2022,1,C,RN,5232
2022,1,C,RO,1614
2022,1,C,RR,628
2022,1,C,RS,13428
2022,1,C,SC,6953
2022,1,C,SE,2648
2022,1,C,SP,48820
2022,1,C,TO,1653
2022,1,D,AC,284
2022,1,D,AL,924
2022,1,D,AM,866
2022,1,D,AP,329
2022,1,D,BA,3624
2022,1,D,CE,2989
2022,1,D,DF,3284
2022,1,D,ES,1694
2022,1,D,GO,2729
2022,1,D,MA,1224
2022,1,D,MG,9652
2022,1,D,MS,942
2022,1,D,MT,1309
2022,1,D,PA,1990
2022,1,D,PB,1931
2022,1,D,PE,3436
2022,1,D,PI,1114
2022,1,D,PR,4985
2022,1,D,RJ,7950
2022,1,D,RN,1717
2022,1,D,RO,454
2022,1,D,RR,230
2022,1,D,RS,4448
2022,1,D,SC,2775
2022,1,D,SE,905
2022,1,D,SP,20347
2022,1,D,TO,539
2022,1,E,AC,86
2022,1,E,AL,388
2022,1,E,AM,411
2022,1,E,AP,129
2022,1,E,BA,1468
2022,1,E,CE,1391
2022,1,E,DF,2131
2022,1,E,ES,755
2022,1,E,GO,1178
2022,1,E,MA,448
2022,1,E,MG,4404
2022,1,E,MS,387
2022,1,E,MT,509
2022,1,E,PA,732
2022,1,E,PB,802
2022,1,E,PE,1708
2022,1,E,PI,440
2022,1,E,PR,2549
2022,1,E,RJ,3916
2022,1,E,RN,693
2022,1,E,RO,192
2022,1,E,RR,102
2022,1,E,RS,2040
2022,1,E,SC,1163
2022,1,E,SE,395
2022,1,E,SP,11462
2022,1,E,TO,220
2022,2,A,AC,4362
2022,2,A,AL,13790
2022,2,A,AM,26371
2022,2,A,AP,4225
2022,2,A,BA,48652
2022,2,A,CE,87581
2022,2,A,DF,7184
2022,2,A,ES,10320
2022,2,A,GO,32004
2022,2,A,MA,31239
2022,2,A,MG,36037
2022,2,A,MS,8512
2022,2,A,MT,10628
2022,2,A,PA,38790
2022,2,A,PB,19787
2022,2,A,PE,42372
2022,2,A,PI,16457
2022,2,A,PR,22518
2022,2,A,RJ,35235
2022,2,A,RN,12947
2022,2,A,RO,7113
2022,2,A,RR,1494
2022,2,A,RS,18257
2022,2,A,SC,11094
2022,2,A,SE,11954
2022,2,A,SP,71046
2022,2,A,TO,7149
2022,2,B,AC,1574
2022,2,B,AL,3473
2022,2,B,AM,7958
2022,2,B,AP,1331
2022,2,B,BA,17199
2022,2,B,CE,16116
2022,2,B,DF,7958
2022,2,B,ES,9875
2022,2,B,GO,24545
2022,2,B,MA,6847
2022,2,B,MG,37175
2022,2,B,MS,6184
2022,2,B,MT,7988
2022,2,B,PA,9320
2022,2,B,PB,5989
2022,2,B,PE,12990
2022,2,B,PI,4107
2022,2,B,PR,26221
2022,2,B,RJ,26440
2022,2,B,RN,6321
2022,2,B,RO,4483
2022,2,B,RR,916
2022,2,B,RS,23198
2022,2,B,SC,17059
2022,2,B,SE,2746
2022,2,B,SP,84030
2022,2,B,TO,3112
2022,2,C,AC,234
2022,2,C,AL,344
2022,2,C,AM,1166
2022,2,C,AP,224
2022,2,C,BA,1684
2022,2,C,CE,1847
2022,2,C,DF,2092
2022,2,C,ES,1936
2022,2,C,GO,4524
2022,2,C,MA,653
2022,2,C,MG,7582
2022,2,C,MS,1151
2022,2,C,MT,1442
2022,2,C,PA,1173
2022,2,C,PB,640
2022,2,C,PE,1491
2022,2,C,PI,490
2022,2,C,PR,6185
2022,2,C,RJ,4582
2022,2,C,RN,852
2022,2,C,RO,790
2022,2,C,RR,216
2022,2,C,RS,5274
2022,2,C,SC,4155
2022,2,C,SE,241
2022,2,C,SP,18165
2022,2,C,TO,498
2022,2,D,AC,57
2022,2,D,AL,87
2022,2,D,AM,316
2022,2,D,AP,60
2022,2,D,BA,384
2022,2,D,CE,394
2022,2,D,DF,728
2022,2,D,ES,493
2022,2,D,GO,1052
2022,2,D,MA,141
2022,2,D,MG,1838
2022,2,D,MS,302
2022,2,D,MT,330
2022,2,D,PA,246
2022,2,D,PB,137
2022,2,D,PE,382
2022,2,D,PI,86
2022,2,D,PR,1574
2022,2,D,RJ,1211
2022,2,D,RN,185
2022,2,D,RO,179
2022,2,D,RR,54
2022,2,D,RS,1408
2022,2,D,SC,1058
2022,2,D,SE,52
2022,2,D,SP,4746
2022,2,D,TO,103
2022,2,E,AC,21
2022,2,E,AL,19
2022,2,E,AM,105
2022,2,E,AP,10
2022,2,E,BA,84
2022,2,E,CE,131
2022,2,E,DF,306
2022,2,E,ES,158
2022,2,E,GO,322
2022,2,E,MA,38
2022,2,E,MG,631
2022,2,E,MS,103
2022,2,E,MT,90
2022,2,E,PA,68
2022,2,E,PB,32
2022,2,E,PE,137
2022,2,E,PI,18
2022,2,E,PR,574
2022,2,E,RJ,405
2022,2,E,RN,74
2022,2,E,RO,56
2022,2,E,RR,18
2022,2,E,RS,436
2022,2,E,SC,316
2022,2,E,SE,14
2022,2,E,SP,1645
2022,2,E,TO,37
2022,3,A,AC,54
2022,3,A,AL,944
2022,3,A,AM,247
2022,3,A,AP,109
2022,3,A,BA,2573
2022,3,A,CE,1403
2022,3,A,DF,345
2022,3,A,ES,221
2022,3,A,GO,926
2022,3,A,MA,734
2022,3,A,MG,1165
2022,3,A,MS,221
2022,3,A,MT,286
2022,3,A,PA,1796
2022,3,A,PB,1134
2022,3,A,PE,1622
2022,3,A,PI,791
2022,3,A,PR,700
2022,3,A,RJ,3078
2022,3,A,RN,748
2022,3,A,RO,102
2022,3,A,RR,44
2022,3,A,RS,531
2022,3,A,SC,418
2022,3,A,SE,674
2022,3,A,SP,4017
2022,3,A,TO,76
2022,3,B,AC,151
2022,3,B,AL,1700
2022,3,B,AM,712
2022,3,B,AP,215
2022,3,B,BA,5809
2022,3,B,CE,3275
2022,3,B,DF,1902
2022,3,B,ES,1295
2022,3,B,GO,3241
2022,3,B,MA,1429
2022,3,B,MG,6848
2022,3,B,MS,925
2022,3,B,MT,1266
2022,3,B,PA,2905
2022,3,B,PB,2170
2022,3,B,PE,3730
2022,3,B,PI,1593
2022,3,B,PR,4414
2022,3,B,RJ,10772
2022,3,B,RN,1995
2022,3,B,RO,247
2022,3,B,RR,89
2022,3,B,RS,3389
2022,3,B,SC,2652
2022,3,B,SE,1434
2022,3,B,SP,22400
2022,3,B,TO,350
2022,3,C,AC,115
2022,3,C,AL,636
2022,3,C,AM,379
2022,3,C,AP,133
2022,3,C,BA,2450
2022,3,C,CE,1820
2022,3,C,DF,1685
2022,3,C,ES,962
2022,3,C,GO,1832
2022,3,C,MA,679
2022,3,C,MG,4787
2022,3,C,MS,561
2022,3,C,MT,697
2022,3,C,PA,1207
2022,3,C,PB,1011
2022,3,C,PE,1893
2022,3,C,PI,748
2022,3,C,PR,3476
2022,3,C,RJ,6071
2022,3,C,RN,860
2022,3,C,RO,156
2022,3,C,RR,61
2022,3,C,RS,2408
2022,3,C,SC,2052
2022,3,C,SE,652
2022,3,C,SP,15922
2022,3,C,TO,223
2022,3,D,AC,48
2022,3,D,AL,267
2022,3,D,AM,232
2022,3,D,AP,64
2022,3,D,BA,1094
2022,3,D,CE,959
2022,3,D,DF,1303
2022,3,D,ES,517
2022,3,D,GO,851
2022,3,D,MA,330
2022,3,D,MG,2567
2022,3,D,MS,319
2022,3,D,MT,370
2022,3,D,PA,496
2022,3,D,PB,514
2022,3,D,PE,1123
2022,3,D,PI,333
2022,3,D,PR,2016
2022,3,D,RJ,3210
2022,3,D,RN,427
2022,3,D,RO,69
2022,3,D,RR,31
2022,3,D,RS,1376
2022,3,D,SC,1110
2022,3,D,SE,253
2022,3,D,SP,9126
2022,3,D,TO,112
2022,3,E,AC,17
2022,3,E,AL,130
2022,3,E,AM,145
2022,3,E,AP,44
2022,3,E,BA,566
2022,3,E,CE,513
2022,3,E,DF,918
2022,3,E,ES,267
2022,3,E,GO,443
2022,3,E,MA,146
2022,3,E,MG,1575
2022,3,E,MS,165
2022,3,E,MT,141
2022,3,E,PA,220
2022,3,E,PB,269
2022,3,E,PE,636
2022,3,E,PI,145
2022,3,E,PR,1213
2022,3,E,RJ,1968
2022,3,E,RN,203
2022,3,E,RO,50
2022,3,E,RR,11
2022,3,E,RS,860
2022,3,E,SC,637
2022,3,E,SE,104
2022,3,E,SP,6307
2022,3,E,TO,52
2023,1,A,AC,11248
2023,1,A,AL,33945
2023,1,A,AM,35947
2023,1,A,AP,14119
2023,1,A,BA,149396
2023,1,A,CE,81305
2023,1,A,DF,15255
2023,1,A,ES,17597
2023,1,A,GO,35510
2023,1,A,MA,81308
2023,1,A,MG,91793
2023,1,A,MS,13923
2023,1,A,MT,16842
2023,1,A,PA,120540
2023,1,A,PB,52937
2023,1,A,PE,89182
2023,1,A,PI,46478
2023,1,A,PR,27217
2023,1,A,RJ,77406
2023,1,A,RN,40534
2023,1,A,RO,10972
2023,1,A,RR,3143
2023,1,A,RS,34837
2023,1,A,SC,14980
2023,1,A,SE,29707
2023,1,A,SP,105630
2023,1,A,TO,10827
2023,1,B,AC,4805
2023,1,B,AL,15226
2023,1,B,AM,15455
2023,1,B,AP,5582
2023,1,B,BA,71705
2023,1,B,CE,38774
2023,1,B,DF,19030
2023,1,B,ES,20165
2023,1,B,GO,32062
2023,1,B,MA,27218
2023,1,B,MG,113705
2023,1,B,MS,11405
2023,1,B,MT,16251
2023,1,B,PA,39200
2023,1,B,PB,28004
2023,1,B,PE,45872
2023,1,B,PI,18564
2023,1,B,PR,40216
2023,1,B,RJ,78999
2023,1,B,RN,26841
2023,1,B,RO,8436
2023,1,B,RR,2214
2023,1,B,RS,47099
2023,1,B,SC,22353
2023,1,B,SE,13580
2023,1,B,SP,151770
2023,1,B,TO,7072
2023,1,C,AC,914
2023,1,C,AL,2871
2023,1,C,AM,2770
2023,1,C,AP,1158
2023,1,C,BA,11200
2023,1,C,CE,8439
2023,1,C,DF,6971
2023,1,C,ES,5012
2023,1,C,GO,7998
2023,1,C,MA,4350
2023,1,C,MG,29339
2023,1,C,MS,2887
2023,1,C,MT,3976
2023,1,C,PA,6447
2023,1,C,PB,5450
2023,1,C,PE,8920
2023,1,C,PI,3413
2023,1,C,PR,12909
2023,1,C,RJ,20645
2023,1,C,RN,5175
2023,1,C,RO,1664
2023,1,C,RR,709
2023,1,C,RS,13039
2023,1,C,SC,7282
2023,1,C,SE,2677
2023,1,C,SP,48667
2023,1,C,TO,1611
2023,1,D,AC,253
2023,1,D,AL,923
2023,1,D,AM,893
2023,1,D,AP,338
2023,1,D,BA,3555
2023,1,D,CE,3095
2023,1,D,DF,3467
2023,1,D,ES,1773
2023,1,D,GO,2755
2023,1,D,MA,1207
2023,1,D,MG,9720
2023,1,D,MS,973
2023,1,D,MT,1274
2023,1,D,PA,1933
2023,1,D,PB,1866
2023,1,D,PE,3379
2023,1,D,PI,1069
2023,1,D,PR,4792
2023,1,D,RJ,8041
2023,1,D,RN,1752
2023,1,D,RO,458
2023,1,D,RR,249
2023,1,D,RS,4316
2023,1,D,SC,2762
2023,1,D,SE,861
2023,1,D,SP,20106
2023,1,D,TO,510
2023,1,E,AC,87
2023,1,E,AL,371
2023,1,E,AM,361
2023,1,E,AP,142
2023,1,E,BA,1487
2023,1,E,CE,1389
2023,1,E,DF,2203
2023,1,E,ES,753
2023,1,E,GO,1117
2023,1,E,MA,430
2023,1,E,MG,4548
2023,1,E,MS,410
2023,1,E,MT,468
2023,1,E,PA,670
2023,1,E,PB,842
2023,1,E,PE,1721
2023,1,E,PI,419
2023,1,E,PR,2275
2023,1,E,RJ,4092
2023,1,E,RN,693
2023,1,E,RO,178
2023,1,E,RR,110
2023,1,E,RS,2028
2023,1,E,SC,1180
2023,1,E,SE,344
2023,1,E,SP,11306
2023,1,E,TO,178
2023,2,A,AC,4936
2023,2,A,AL,21414
2023,2,A,AM,26846
2023,2,A,AP,5086
2023,2,A,BA,56136
2023,2,A,CE,86448
2023,2,A,DF,8839
2023,2,A,ES,12461
2023,2,A,GO,36070
2023,2,A,MA,40040
2023,2,A,MG,48028
2023,2,A,MS,8838
2023,2,A,MT,12719
2023,2,A,PA,42507
2023,2,A,PB,24560
2023,2,A,PE,47774
2023,2,A,PI,21461
2023,2,A,PR,31603
2023,2,A,RJ,38796
2023,2,A,RN,14793
2023,2,A,RO,8278
2023,2,A,RR,1762
2023,2,A,RS,21536
2023,2,A,SC,14025
2023,2,A,SE,12717
2023,2,A,SP,89638
2023,2,A,TO,8014
2023,2,B,AC,1346
2023,2,B,AL,3464
2023,2,B,AM,7203
2023,2,B,AP,1442
2023,2,B,BA,14589
2023,2,B,CE,12682
2023,2,B,DF,7621
2023,2,B,ES,9811
2023,2,B,GO,20928
2023,2,B,MA,6616
2023,2,B,MG,34513
2023,2,B,MS,5252
2023,2,B,MT,7576
2023,2,B,PA,8820
2023,2,B,PB,4888
2023,2,B,PE,11101
2023,2,B,PI,3814
2023,2,B,PR,27141
2023,2,B,RJ,22561
2023,2,B,RN,5358
2023,2,B,RO,4318
2023,2,B,RR,868
2023,2,B,RS,21261
2023,2,B,SC,15804
2023,2,B,SE,2295
2023,2,B,SP,79320
2023,2,B,TO,2864
2023,2,C,AC,190
2023,2,C,AL,316
2023,2,C,AM,1066
2023,2,C,AP,235
2023,2,C,BA,1444
2023,2,C,CE,1442
2023,2,C,DF,1870
2023,2,C,ES,1887
2023,2,C,GO,3503
2023,2,C,MA,612
2023,2,C,MG,6117
2023,2,C,MS,990
2023,2,C,MT,1330
2023,2,C,PA,995
2023,2,C,PB,476
2023,2,C,PE,1199
2023,2,C,PI,379
2023,2,C,PR,5726
2023,2,C,RJ,3423
2023,2,C,RN,677
2023,2,C,RO,723
2023,2,C,RR,217
2023,2,C,RS,4360
2023,2,C,SC,3468
2023,2,C,SE,208
2023,2,C,SP,15433
2023,2,C,TO,475
2023,2,D,AC,50
2023,2,D,AL,67
2023,2,D,AM,233
2023,2,D,AP,43
2023,2,D,BA,282
2023,2,D,CE,300
2023,2,D,DF,670
2023,2,D,ES,502
2023,2,D,GO,809
2023,2,D,MA,110
2023,2,D,MG,1505
2023,2,D,MS,238
2023,2,D,MT,309
2023,2,D,PA,200
2023,2,D,PB,106
2023,2,D,PE,315
2023,2,D,PI,69
2023,2,D,PR,1354
2023,2,D,RJ,903
2023,2,D,RN,158
2023,2,D,RO,175
2023,2,D,RR,50
2023,2,D,RS,1090
2023,2,D,SC,873
2023,2,D,SE,34
2023,2,D,SP,3744
2023,2,D,TO,99
2023,2,E,AC,17
2023,2,E,AL,9
2023,2,E,AM,89
2023,2,E,AP,14
2023,2,E,BA,80
2023,2,E,CE,104
2023,2,E,DF,301
2023,2,E,ES,169
2023,2,E,GO,240
2023,2,E,MA,31
2023,2,E,MG,429
2023,2,E,MS,87
2023,2,E,MT,63
2023,2,E,PA,63
2023,2,E,PB,36
2023,2,E,PE,110
2023,2,E,PI,13
2023,2,E,PR,487
2023,2,E,RJ,294
2023,2,E,RN,44
2023,2,E,RO,67
2023,2,E,RR,22
2023,2,E,RS,369
2023,2,E,SC,266
2023,2,E,SE,12
2023,2,E,SP,1268
2023,2,E,TO,26
2023,3,A,AC,90
2023,3,A,AL,1316
2023,3,A,AM,354
2023,3,A,AP,167
2023,3,A,BA,3541
2023,3,A,CE,1633
2023,3,A,DF,463
2023,3,A,ES,351
2023,3,A,GO,1247
2023,3,A,MA,1101
2023,3,A,MG,1716
2023,3,A,MS,315
2023,3,A,MT,482
2023,3,A,PA,2321
2023,3,A,PB,1314
2023,3,A,PE,1875
2023,3,A,PI,961
2023,3,A,PR,909
2023,3,A,RJ,4201
2023,3,A,RN,1005
2023,3,A,RO,113
2023,3,A,RR,43
2023,3,A,RS,902
2023,3,A,SC,659
2023,3,A,SE,814
2023,3,A,SP,5696
2023,3,A,TO,145
2023,3,B,AC,163
2023,3,B,AL,1721
2023,3,B,AM,886
2023,3,B,AP,250
2023,3,B,BA,6491
2023,3,B,CE,3254
2023,3,B,DF,2141
2023,3,B,ES,1449
2023,3,B,GO,3503
2023,3,B,MA,1618
2023,3,B,MG,8060
2023,3,B,MS,1057
2023,3,B,MT,1337
2023,3,B,PA,3390
2023,3,B,PB,2265
2023,3,B,PE,3770
2023,3,B,PI,1754
2023,3,B,PR,4995
2023,3,B,RJ,11776
2023,3,B,RN,2015
2023,3,B,RO,353
2023,3,B,RR,118
2023,3,B,RS,4046
2023,3,B,SC,3355
2023,3,B,SE,1367
2023,3,B,SP,26047
2023,3,B,TO,394
2023,3,C,AC,94
2023,3,C,AL,698
2023,3,C,AM,463
2023,3,C,AP,140
2023,3,C,BA,2601
2023,3,C,CE,1747
2023,3,C,DF,1794
2023,3,C,ES,980
2023,3,C,GO,1923
2023,3,C,MA,683
2023,3,C,MG,4865
2023,3,C,MS,622
2023,3,C,MT,759
2023,3,C,PA,1285
2023,3,C,PB,1031
2023,3,C,PE,1930
2023,3,C,PI,740
2023,3,C,PR,3632
2023,3,C,RJ,6132
2023,3,C,RN,949
2023,3,C,RO,173
2023,3,C,RR,73
2023,3,C,RS,2674
2023,3,C,SC,2341
2023,3,C,SE,566
2023,3,C,SP,16741
2023,3,C,TO,230
2023,3,D,AC,57
2023,3,D,AL,274
2023,3,D,AM,227
2023,3,D,AP,67
2023,3,D,BA,1196
2023,3,D,CE,884
2023,3,D,DF,1343
2023,3,D,ES,504
2023,3,D,GO,941
2023,3,D,MA,311
2023,3,D,MG,2702
2023,3,D,MS,290
2023,3,D,MT,356
2023,3,D,PA,536
2023,3,D,PB,485
2023,3,D,PE,1059
2023,3,D,PI,353
2023,3,D,PR,2058
2023,3,D,RJ,3161
2023,3,D,RN,479
2023,3,D,RO,73
2023,3,D,RR,35
2023,3,D,RS,1496
2023,3,D,SC,1250
2023,3,D,SE,239
2023,3,D,SP,9204
2023,3,D,TO,108
2023,3,E,AC,24
2023,3,E,AL,145
2023,3,E,AM,123
2023,3,E,AP,24
2023,3,E,BA,565
2023,3,E,CE,464
2023,3,E,DF,1007
2023,3,E,ES,310
2023,3,E,GO,504
2023,3,E,MA,121
2023,3,E,MG,1535
2023,3,E,MS,168
2023,3,E,MT,170
2023,3,E,PA,255
2023,3,E,PB,251
2023,3,E,PE,652
2023,3,E,PI,152
2023,3,E,PR,1192
2023,3,E,RJ,1866
2023,3,E,RN,233
2023,3,E,RO,57
2023,3,E,RR,26
2023,3,E,RS,866
2023,3,E,SC,665
2023,3,E,SE,119
2023,3,E,SP,6197
2023,3,E,TO,65
