NU_ANO,TP_FAIXA_ETARIA,TP_LOCALIZACAO_ESC,SG_UF_PROVA,QTD
2023,1,1.0,MS,153
2023,1,1.0,MT,109
2023,1,1.0,PA,506
2023,1,1.0,PB,358
2023,1,1.0,PE,566
2023,1,1.0,PI,277
2023,1,1.0,PR,246
2023,1,1.0,RJ,336
2023,1,1.0,RN,180
2023,1,1.0,RO,36
2023,1,1.0,RR,22
2023,1,1.0,RS,76
2023,1,1.0,SC,159
2023,1,1.0,SE,102
2023,1,1.0,SP,522
2023,1,1.0,TO,107
2023,1,2.0,AC,3
2023,1,2.0,AL,1
2023,1,2.0,AM,20
2023,1,2.0,AP,3
2023,1,2.0,BA,28
2023,1,2.0,CE,6
2023,1,2.0,DF,5
2023,1,2.0,ES,1
2023,1,2.0,GO,4
2023,1,2.0,MA,34
2023,1,2.0,MG,3
2023,1,2.0,MS,2
2023,1,2.0,MT,6
2023,1,2.0,PA,16
2023,1,2.0,PB,10
2023,1,2.0,PE,11
2023,1,2.0,PI,19
2023,1,2.0,PR,5
2023,1,2.0,RJ,2
2023,1,2.0,RN,5
2023,1,2.0,RO,4
2023,1,2.0,RR,1
2023,1,2.0,RS,2
2023,1,2.0,SC,1
2023,1,2.0,SE,2
2023,1,2.0,SP,14
2023,1,2.0,TO,4
2023,2,1.0,AC,1252
2023,2,1.0,AL,4806
2023,2,1.0,AM,7334
2023,2,1.0,AP,1288
2023,2,1.0,BA,13519
2023,2,1.0,CE,31393
2023,2,1.0,DF,7839
2023,2,1.0,ES,5184
2023,2,1.0,GO,16150
2023,2,1.0,MA,10551
2023,2,1.0,MG,20782
2023,2,1.0,MS,6331
2023,2,1.0,MT,5440
2023,2,1.0,PA,10352
2023,2,1.0,PB,8697
2023,2,1.0,PE,16688
2023,2,1.0,PI,5597
2023,2,1.0,PR,31035
2023,2,1.0,RJ,22158
2023,2,1.0,RN,4481
2023,2,1.0,RO,2523
2023,2,1.0,RR,547
2023,2,1.0,RS,10903
2023,2,1.0,SC,10490
2023,2,1.0,SE,3577
2023,2,1.0,SP,75793
2023,2,1.0,TO,2699
2023,2,2.0,AC,113
2023,2,2.0,AL,216
2023,2,2.0,AM,295
2023,2,2.0,AP,53
2023,2,2.0,BA,571
2023,2,2.0,CE,1817
2023,2,2.0,DF,110
2023,2,2.0,ES,170
2023,2,2.0,GO,317
2023,2,2.0,MA,1013
2023,2,2.0,MG,564
2023,2,2.0,MS,251
2023,2,2.0,MT,338
2023,2,2.0,PA,458
2023,2,2.0,PB,257
2023,2,2.0,PE,655
2023,2,2.0,PI,200
2023,2,2.0,PR,1040
2023,2,2.0,RJ,405
2023,2,2.0,RN,104
2023,2,2.0,RO,105
2023,2,2.0,RR,66
2023,2,2.0,RS,288
2023,2,2.0,SC,217
2023,2,2.0,SE,134
2023,2,2.0,SP,1003
2023,2,2.0,TO,189
2023,3,1.0,AC,1827
2023,3,1.0,AL,8849
2023,3,1.0,AM,12243
2023,3,1.0,AP,1847
2023,3,1.0,BA,18615
2023,3,1.0,CE,45224
2023,3,1.0,DF,9616
2023,3,1.0,ES,11243
2023,3,1.0,GO,21852
2023,3,1.0,MA,13272
2023,3,1.0,MG,37233
2023,3,1.0,MS,3706
2023,3,1.0,MT,8638
2023,3,1.0,PA,14609
2023,3,1.0,PB,9337
2023,3,1.0,PE,20361
2023,3,1.0,PI,7891
2023,3,1.0,PR,16727
2023,3,1.0,RJ,29683
2023,3,1.0,RN,7625
2023,3,1.0,RO,5818
2023,3,1.0,RR,1296
2023,3,1.0,RS,21941
2023,3,1.0,SC,17519
2023,3,1.0,SE,4501
2023,3,1.0,SP,99526
2023,3,1.0,TO,2951
2023,3,2.0,AC,244
2023,3,2.0,AL,484
2023,3,2.0,AM,700
2023,3,2.0,AP,114
2023,3,2.0,BA,1114
2023,3,2.0,CE,3000
2023,3,2.0,DF,185
2023,3,2.0,ES,478
2023,3,2.0,GO,389
2023,3,2.0,MA,1560
2023,3,2.0,MG,1230
2023,3,2.0,MS,251
2023,3,2.0,MT,627
2023,3,2.0,PA,898
2023,3,2.0,PB,306
2023,3,2.0,PE,977
2023,3,2.0,PI,336
2023,3,2.0,PR,487
2023,3,2.0,RJ,704
2023,3,2.0,RN,216
2023,3,2.0,RO,233
2023,3,2.0,RR,113
2023,3,2.0,RS,679
2023,3,2.0,SC,496
2023,3,2.0,SE,238
2023,3,2.0,SP,1305
2023,3,2.0,TO,231
2023,4,1.0,AC,337
2023,4,1.0,AL,2489
2023,4,1.0,AM,2608
2023,4,1.0,AP,567
2023,4,1.0,BA,4828
2023,4,1.0,CE,8218
2023,4,1.0,DF,1410
2023,4,1.0,ES,2162
2023,4,1.0,GO,3313
2023,4,1.0,MA,2817
2023,4,1.0,MG,4051
2023,4,1.0,MS,667
2023,4,1.0,MT,904
2023,4,1.0,PA,4081
2023,4,1.0,PB,2414
2023,4,1.0,PE,3664
2023,4,1.0,PI,2056
2023,4,1.0,PR,2871
2023,4,1.0,RJ,6116
2023,4,1.0,RN,2483
2023,4,1.0,RO,801
2023,4,1.0,RR,148
2023,4,1.0,RS,3532
2023,4,1.0,SC,2053
2023,4,1.0,SE,1112
2023,4,1.0,SP,6596
2023,4,1.0,TO,515
2023,4,2.0,AC,51
2023,4,2.0,AL,124
2023,4,2.0,AM,211
2023,4,2.0,AP,28
2023,4,2.0,BA,360
2023,4,2.0,CE,367
2023,4,2.0,DF,60
2023,4,2.0,ES,177
2023,4,2.0,GO,95
2023,4,2.0,MA,400
2023,4,2.0,MG,207
2023,4,2.0,MS,69
2023,4,2.0,MT,98
2023,4,2.0,PA,269
2023,4,2.0,PB,107
2023,4,2.0,PE,219
2023,4,2.0,PI,103
2023,4,2.0,PR,63
2023,4,2.0,RJ,178
2023,4,2.0,RN,135
2023,4,2.0,RO,63
2023,4,2.0,RR,31
2023,4,2.0,RS,162
2023,4,2.0,SC,38
2023,4,2.0,SE,63
2023,4,2.0,SP,93
2023,4,2.0,TO,53
2023,5,1.0,AC,108
2023,5,1.0,AL,970
2023,5,1.0,AM,771
2023,5,1.0,AP,148
2023,5,1.0,BA,1657
2023,5,1.0,CE,2577
2023,5,1.0,DF,286
2023,5,1.0,ES,425
2023,5,1.0,GO,868
2023,5,1.0,MA,768
2023,5,1.0,MG,700
2023,5,1.0,MS,172
2023,5,1.0,MT,193
2023,5,1.0,PA,1499
2023,5,1.0,PB,947
2023,5,1.0,PE,974
2023,5,1.0,PI,700
2023,5,1.0,PR,599
2023,5,1.0,RJ,1688
2023,5,1.0,RN,829
2023,5,1.0,RO,174
2023,5,1.0,RR,24
2023,5,1.0,RS,1011
2023,5,1.0,SC,366
2023,5,1.0,SE,403
2023,5,1.0,SP,795
2023,5,1.0,TO,177
2023,5,2.0,AC,21
2023,5,2.0,AL,47
2023,5,2.0,AM,104
2023,5,2.0,AP,20
2023,5,2.0,BA,92
2023,5,2.0,CE,139
2023,5,2.0,DF,17
2023,5,2.0,ES,24
2023,5,2.0,GO,41
2023,5,2.0,MA,108
2023,5,2.0,MG,27
2023,5,2.0,MS,28
2023,5,2.0,MT,14
2023,5,2.0,PA,91
2023,5,2.0,PB,48
2023,5,2.0,PE,70
2023,5,2.0,PI,56
2023,5,2.0,PR,14
2023,5,2.0,RJ,55
2023,5,2.0,RN,35
2023,5,2.0,RO,9
2023,5,2.0,RR,2
2023,5,2.0,RS,34
2023,5,2.0,SC,8
2023,5,2.0,SE,18
2023,5,2.0,SP,3
2023,5,2.0,TO,19
2023,6,1.0,AC,41
2023,6,1.0,AL,352
2023,6,1.0,AM,337
2023,6,1.0,AP,58
2023,6,1.0,BA,677
2023,6,1.0,CE,952
2023,6,1.0,DF,83
2023,6,1.0,ES,142
2023,6,1.0,GO,339
2023,6,1.0,MA,245
2023,6,1.0,MG,283
2023,6,1.0,MS,77
2023,6,1.0,MT,84
2023,6,1.0,PA,564
2023,6,1.0,PB,425
2023,6,1.0,PE,293
2023,6,1.0,PI,249
2023,6,1.0,PR,192
2023,6,1.0,RJ,553
2023,6,1.0,RN,315
2023,6,1.0,RO,65
2023,6,1.0,RR,7
2023,6,1.0,RS,309
2023,6,1.0,SC,88
2023,6,1.0,SE,155
2023,6,1.0,SP,200
2023,6,1.0,TO,51
2023,6,2.0,AC,12
2023,6,2.0,AL,27
2023,6,2.0,AM,60
2023,6,2.0,AP,7
2023,6,2.0,BA,53
2023,6,2.0,CE,61
2023,6,2.0,DF,8
2023,6,2.0,ES,4
2023,6,2.0,GO,13
2023,6,2.0,MA,36
2023,6,2.0,MG,3
2023,6,2.0,MS,10
2023,6,2.0,MT,1
2023,6,2.0,PA,35
2023,6,2.0,PB,21
2023,6,2.0,PE,24
2023,6,2.0,PI,30
2023,6,2.0,PR,6
2023,6,2.0,RJ,16
2023,6,2.0,RN,12
2023,6,2.0,RO,2
2023,6,2.0,RR,2
2023,6,2.0,RS,10
2023,6,2.0,SC,2
2023,6,2.0,SE,4
2023,6,2.0,SP,4
2023,6,2.0,TO,6
2023,6,1.0,AC,21
2023,6,1.0,AL,174
2023,6,1.0,AM,175
2023,6,1.0,AP,35
2023,6,1.0,BA,322
2023,6,1.0,CE,520
2023,6,1.0,DF,41
2023,6,1.0,ES,53
2023,6,1.0,GO,174
2023,6,1.0,MA,102
2023,6,1.0,MG,193
2023,6,1.0,MS,24
2023,6,1.0,MT,32
2023,6,1.0,PA,280
2023,6,1.0,PB,226
2023,6,1.0,PE,139
2023,6,1.0,PI,100
2023,6,1.0,PR,93
2023,6,1.0,RJ,255
2023,6,1.0,RN,148
2023,6,1.0,RO,55
2023,6,1.0,RR,3
2023,6,1.0,RS,104
2023,6,1.0,SC,46
2023,6,1.0,SE,73
2023,6,1.0,SP,92
2023,6,1.0,TO,35
2023,6,2.0,AC,6
2023,6,2.0,AL,13
2023,6,2.0,AM,29
2023,6,2.0,AP,3
2023,6,2.0,BA,26
2023,6,2.0,CE,27
2023,6,2.0,GO,6
2023,6,2.0,MA,20
2023,6,2.0,MG,3
2023,6,2.0,MS,4
2023,6,2.0,MT,4
2023,6,2.0,PA,23
2023,6,2.0,PB,7
2023,6,2.0,PE,11
2023,6,2.0,PI,8
2023,6,2.0,PR,2
2023,6,2.0,RJ,9
2023,6,2.0,RN,5
2023,6,2.0,RO,2
2023,6,2.0,RS,4
2023,6,2.0,SC,1
2023,6,2.0,SE,1
2023,6,2.0,SP,1
2023,6,2.0,TO,8
2023,6,1.0,AC,13
2023,6,1.0,AL,117
2023,6,1.0,AM,132
2023,6,1.0,AP,13
2023,6,1.0,BA,195
2023,6,1.0,CE,297
2023,6,1.0,DF,27
2023,6,1.0,ES,40
2023,6,1.0,GO,112
2023,6,1.0,MA,70
2023,6,1.0,MG,142
2023,6,1.0,MS,24
2023,6,1.0,MT,27
2023,6,1.0,PA,166
2023,6,1.0,PB,143
2023,6,1.0,PE,77
2023,6,1.0,PI,65
2023,6,1.0,PR,59
2023,6,1.0,RJ,162
2023,6,1.0,RN,85
2023,6,1.0,RO,24
2023,6,1.0,RR,4
2023,6,1.0,RS,83
2023,6,1.0,SC,33
2023,6,1.0,SE,39
2023,6,1.0,SP,89
2023,6,1.0,TO,13
2023,6,2.0,AC,3
2023,6,2.0,AL,9
2023,6,2.0,AM,26
2023,6,2.0,AP,6
2023,6,2.0,BA,12
2023,6,2.0,CE,26
2023,6,2.0,DF,2
2023,6,2.0,GO,4
2023,6,2.0,MA,15
2023,6,2.0,MS,1
2023,6,2.0,MT,1
2023,6,2.0,PA,15
2023,6,2.0,PB,5
2023,6,2.0,PE,9
2023,6,2.0,PI,9
2023,6,2.0,PR,4
2023,6,2.0,RJ,8
2023,6,2.0,RN,2
2023,6,2.0,RO,1
2023,6,2.0,RS,5
2023,6,2.0,SE,4
2023,6,1.0,AC,15
2023,6,1.0,AL,90
2023,6,1.0,AM,98
2023,6,1.0,AP,10
2023,6,1.0,BA,114
2023,6,1.0,CE,237
2023,6,1.0,DF,16
2023,6,1.0,ES,26
2023,6,1.0,GO,79
2023,6,1.0,MA,51
2023,6,1.0,MG,107
2023,6,1.0,MS,12
2023,6,1.0,MT,24
2023,6,1.0,PA,118
2023,6,1.0,PB,100
2023,6,1.0,PE,44
2023,6,1.0,PI,54
2023,6,1.0,PR,49
2023,6,1.0,RJ,132
2023,6,1.0,RN,48
2023,6,1.0,RO,31
2023,6,1.0,RR,3
2023,6,1.0,RS,62
2023,6,1.0,SC,22
2023,6,1.0,SE,31
2023,6,1.0,SP,83
2023,6,1.0,TO,20
2023,6,2.0,AC,2
2023,6,2.0,AL,7
2023,6,2.0,AM,16
2023,6,2.0,AP,3
2023,6,2.0,BA,8
2023,6,2.0,CE,17
2023,6,2.0,GO,1
2023,6,2.0,MA,4
2023,6,2.0,MT,1
2023,6,2.0,PA,9
2023,6,2.0,PB,6
2023,6,2.0,PE,4
2023,6,2.0,PI,3
2023,6,2.0,PR,3
2023,6,2.0,RJ,3
2023,6,2.0,RO,1
2023,6,2.0,RS,1
2023,6,2.0,SE,1
2023,6,2.0,SP,1
2023,6,2.0,TO,5
2023,6,1.0,AC,8
2023,6,1.0,AL,71
2023,6,1.0,AM,74
2023,6,1.0,AP,10
2023,6,1.0,BA,91
2023,6,1.0,CE,209
2023,6,1.0,DF,15
2023,6,1.0,ES,15
2023,6,1.0,GO,80
2023,6,1.0,MA,28
2023,6,1.0,MG,92
2023,6,1.0,MS,12
2023,6,1.0,MT,33
2023,6,1.0,PA,96
2023,6,1.0,PB,88
2023,6,1.0,PE,64
2023,6,1.0,PI,45
2023,6,1.0,PR,37
2023,6,1.0,RJ,108
2023,6,1.0,RN,42
2023,6,1.0,RO,25
2023,6,1.0,RR,2
2023,6,1.0,RS,44
2023,6,1.0,SC,12
2023,6,1.0,SE,20
2023,6,1.0,SP,76
2023,6,1.0,TO,14
2023,6,2.0,AC,2
2023,6,2.0,AL,4
2023,6,2.0,AM,8
2023,6,2.0,AP,2
2023,6,2.0,BA,6
2023,6,2.0,CE,5
2023,6,2.0,GO,2
2023,6,2.0,MA,7
2023,6,2.0,MG,1
2023,6,2.0,MS,3
2023,6,2.0,MT,1
2023,6,2.0,PA,8
2023,6,2.0,PB,3
2023,6,2.0,PE,2
2023,6,2.0,PI,2
2023,6,2.0,PR,1
2023,6,2.0,RJ,4
2023,6,2.0,SE,2
2023,6,2.0,TO,1
2023,6,1.0,AC,37
2023,6,1.0,AL,360
2023,6,1.0,AM,385
2023,6,1.0,AP,28
2023,6,1.0,BA,247
2023,6,1.0,CE,802
2023,6,1.0,DF,47
2023,6,1.0,ES,79
2023,6,1.0,GO,293
2023,6,1.0,MA,96
2023,6,1.0,MG,288
2023,6,1.0,MS,48
2023,6,1.0,MT,57
2023,6,1.0,PA,293
2023,6,1.0,PB,287
2023,6,1.0,PE,207
2023,6,1.0,PI,147
2023,6,1.0,PR,158
2023,6,1.0,RJ,356
2023,6,1.0,RN,121
2023,6,1.0,RO,75
2023,6,1.0,RR,3
2023,6,1.0,RS,122
2023,6,1.0,SC,72
2023,6,1.0,SE,62
2023,6,1.0,SP,293
2023,6,1.0,TO,36
2023,6,2.0,AC,6
2023,6,2.0,AL,34
2023,6,2.0,AM,45
2023,6,2.0,AP,10
2023,6,2.0,BA,26
2023,6,2.0,CE,58
2023,6,2.0,DF,1
2023,6,2.0,ES,3
2023,6,2.0,GO,6
2023,6,2.0,MA,20
2023,6,2.0,MG,1
2023,6,2.0,MS,6
2023,6,2.0,MT,9
2023,6,2.0,PA,25
2023,6,2.0,PB,22
2023,6,2.0,PE,12
2023,6,2.0,PI,10
2023,6,2.0,PR,2
2023,6,2.0,RJ,12
2023,6,2.0,RN,5
2023,6,2.0,RO,3
2023,6,2.0,RR,2
2023,6,2.0,RS,5
2023,6,2.0,SE,3
2023,6,2.0,SP,1
2023,6,2.0,TO,5
2023,6,1.0,AC,17
2023,6,1.0,AL,282
2023,6,1.0,AM,241
2023,6,1.0,AP,7
2023,6,1.0,BA,135
2023,6,1.0,CE,547
2023,6,1.0,DF,36
2023,6,1.0,ES,46
2023,6,1.0,GO,216
2023,6,1.0,MA,62
2023,6,1.0,MG,199
2023,6,1.0,MS,22
2023,6,1.0,MT,34
2023,6,1.0,PA,186
2023,6,1.0,PB,204
2023,6,1.0,PE,151
2023,6,1.0,PI,118
2023,6,1.0,PR,116
2023,6,1.0,RJ,250
2023,6,1.0,RN,76
2023,6,1.0,RO,60
2023,6,1.0,RR,4
2023,6,1.0,RS,79
2023,6,1.0,SC,46
2023,6,1.0,SE,36
2023,6,1.0,SP,191
2023,6,1.0,TO,31
2023,6,2.0,AC,3
2023,6,2.0,AL,27
2023,6,2.0,AM,26
2023,6,2.0,AP,1
2023,6,2.0,BA,11
2023,6,2.0,CE,26
2023,6,2.0,DF,1
2023,6,2.0,ES,3
2023,6,2.0,GO,13
2023,6,2.0,MA,16
2023,6,2.0,MG,1
2023,6,2.0,MS,3
2023,6,2.0,MT,1
2023,6,2.0,PA,15
2023,6,2.0,PB,8
2023,6,2.0,PE,11
2023,6,2.0,PI,9
2023,6,2.0,RJ,10
2023,6,2.0,RN,1
2023,6,2.0,RO,3
2023,6,2.0,RR,2
2023,6,2.0,RS,1
2023,6,2.0,SE,2
2023,6,2.0,SP,2
2023,6,2.0,TO,1
2023,6,1.0,AC,7
2023,6,1.0,AL,267
2023,6,1.0,AM,185
2023,6,1.0,AP,12
2023,6,1.0,BA,97
2023,6,1.0,CE,471
2023,6,1.0,DF,21
2023,6,1.0,ES,46
2023,6,1.0,GO,252
2023,6,1.0,MA,57
2023,6,1.0,MG,166
2023,6,1.0,MS,22
2023,6,1.0,MT,29
2023,6,1.0,PA,152
2023,6,1.0,PB,170
2023,6,1.0,PE,121
2023,6,1.0,PI,106
2023,6,1.0,PR,96
2023,6,1.0,RJ,155
2023,6,1.0,RN,53
2023,6,1.0,RO,35
2023,6,1.0,RS,68
2023,6,1.0,SC,39
2023,6,1.0,SE,31
2023,6,1.0,SP,192
2023,6,1.0,TO,26
2023,6,2.0,AC,1
2023,6,2.0,AL,19
2023,6,2.0,AM,12
2023,6,2.0,AP,1
2023,6,2.0,BA,9
2023,6,2.0,CE,34
2023,6,2.0,GO,5
2023,6,2.0,MA,11
2023,6,2.0,MG,1
2023,6,2.0,MS,2
2023,6,2.0,MT,3
2023,6,2.0,PA,18
2023,6,2.0,PB,9
2023,6,2.0,PE,6
2023,6,2.0,PI,10
2023,6,2.0,PR,2
2023,6,2.0,RJ,7
2023,6,2.0,RN,3
2023,6,2.0,RR,1
2023,6,2.0,SP,1
2023,6,2.0,TO,2
2023,6,1.0,AC,6
2023,6,1.0,AL,198
2023,6,1.0,AM,93
2023,6,1.0,AP,5
2023,6,1.0,BA,77
2023,6,1.0,CE,285
2023,6,1.0,DF,23
2023,6,1.0,ES,48
2023,6,1.0,GO,146
2023,6,1.0,MA,39
2023,6,1.0,MG,132
2023,6,1.0,MS,7
2023,6,1.0,MT,18
2023,6,1.0,PA,94
2023,6,1.0,PB,108
2023,6,1.0,PE,75
2023,6,1.0,PI,66
2023,6,1.0,PR,67
2023,6,1.0,RJ,147
2023,6,1.0,RN,38
2023,6,1.0,RO,22
2023,6,1.0,RS,54
2023,6,1.0,SC,16
2023,6,1.0,SE,16
2023,6,1.0,SP,175
2023,6,1.0,TO,8
2023,6,2.0,AC,3
2023,6,2.0,AL,13
2023,6,2.0,AM,7
2023,6,2.0,AP,1
2023,6,2.0,BA,9
2023,6,2.0,CE,19
2023,6,2.0,GO,6
2023,6,2.0,MA,6
2023,6,2.0,MG,1
2023,6,2.0,MT,1
2023,6,2.0,PA,7
2023,6,2.0,PB,8
2023,6,2.0,PE,4
2023,6,2.0,PI,6
2023,6,2.0,PR,1
2023,6,2.0,RJ,3
2023,6,2.0,RN,1
2023,6,2.0,RO,1
2023,6,1.0,AC,4
2023,6,1.0,AL,130
2023,6,1.0,AM,64
2023,6,1.0,AP,4
2023,6,1.0,BA,49
2023,6,1.0,CE,219
2023,6,1.0,DF,22
2023,6,1.0,ES,29
2023,6,1.0,GO,95
2023,6,1.0,MA,19
2023,6,1.0,MG,121
2023,6,1.0,MS,7
2023,6,1.0,MT,13
2023,6,1.0,PA,43
2023,6,1.0,PB,59
2023,6,1.0,PE,50
2023,6,1.0,PI,28
2023,6,1.0,PR,59
2023,6,1.0,RJ,120
2023,6,1.0,RN,24
2023,6,1.0,RO,10
2023,6,1.0,RS,33
2023,6,1.0,SC,21
2023,6,1.0,SE,12
2023,6,1.0,SP,123
2023,6,1.0,TO,5
2023,6,2.0,AL,11
2023,6,2.0,AM,6
2023,6,2.0,BA,3
2023,6,2.0,CE,10
2023,6,2.0,GO,3
2023,6,2.0,MA,1
2023,6,2.0,MS,1
2023,6,2.0,MT,1
2023,6,2.0,PA,5
2023,6,2.0,PB,3
2023,6,2.0,PE,4
2023,6,2.0,PI,3
2023,6,2.0,PR,1
2023,6,2.0,RJ,3
2023,6,2.0,RS,2
2023,6,1.0,AC,1
2023,6,1.0,AL,101
2023,6,1.0,AM,31
2023,6,1.0,BA,24
2023,6,1.0,CE,131
2023,6,1.0,DF,17
2023,6,1.0,ES,32
2023,6,1.0,GO,63
2023,6,1.0,MA,3
2023,6,1.0,MG,75
2023,6,1.0,MS,2
2023,6,1.0,MT,7
2023,6,1.0,PA,40
2023,6,1.0,PB,45
2023,6,1.0,PE,37
2023,6,1.0,PI,33
2023,6,1.0,PR,45
2023,6,1.0,RJ,79
2023,6,1.0,RN,14
2023,6,1.0,RO,4
2023,6,1.0,RS,21
2023,6,1.0,SC,15
2023,6,1.0,SE,10
2023,6,1.0,SP,86
2023,6,1.0,TO,1
2023,6,2.0,AL,6
2023,6,2.0,AM,3
2023,6,2.0,BA,1
2023,6,2.0,CE,8
2023,6,2.0,GO,1
2023,6,2.0,MA,4
2023,6,2.0,MS,1
2023,6,2.0,MT,1
2023,6,2.0,PA,1
2023,6,2.0,PB,2
2023,6,2.0,PI,4
2023,6,2.0,RJ,3
2023,6,2.0,RN,1
2023,6,1.0,AC,1
2023,6,1.0,AL,59
2023,6,1.0,AM,17
2023,6,1.0,BA,9
2023,6,1.0,CE,80
2023,6,1.0,DF,7
2023,6,1.0,ES,12
2023,6,1.0,GO,32
2023,6,1.0,MA,4
2023,6,1.0,MG,45
2023,6,1.0,MS,5
2023,6,1.0,MT,4
2023,6,1.0,PA,21
2023,6,1.0,PB,23
2023,6,1.0,PE,21
2023,6,1.0,PI,19
2023,6,1.0,PR,17
2023,6,1.0,RJ,50
2023,6,1.0,RN,10
2023,6,1.0,RO,2
2023,6,1.0,RS,14
2023,6,1.0,SC,3
2023,6,1.0,SE,3
2023,6,1.0,SP,64
2023,6,1.0,TO,3
2023,6,2.0,AL,3
2023,6,2.0,AM,1
2023,6,2.0,BA,1
2023,6,2.0,CE,6
2023,6,2.0,GO,1
2023,6,2.0,RJ,1
2023,6,1.0,AC,1
2023,6,1.0,AL,25
2023,6,1.0,AM,1
2023,6,1.0,BA,3
2023,6,1.0,CE,32
2023,6,1.0,DF,5
2023,6,1.0,ES,4
2023,6,1.0,GO,11
2023,6,1.0,MA,3
2023,6,1.0,MG,18
2023,6,1.0,MT,2
2023,6,1.0,PA,6
2023,6,1.0,PB,10
2023,6,1.0,PE,7
2023,6,1.0,PI,1
2023,6,1.0,PR,8
2023,6,1.0,RJ,23
2023,6,1.0,RN,2
2023,6,1.0,RO,3
2023,6,1.0,RS,5
2023,6,1.0,SC,1
2023,6,1.0,SE,3
2023,6,1.0,SP,22
2023,6,1.0,TO,1
2023,6,2.0,AL,2
2023,6,2.0,BA,1
2023,6,2.0,CE,2
2023,6,2.0,GO,1
2023,6,2.0,MG,1
2023,6,2.0,PI,2
2023,6,2.0,RJ,1
2023,6,1.0,AL,5
2023,6,1.0,AM,2
2023,6,1.0,AP,1
2023,6,1.0,BA,2
2023,6,1.0,CE,12
2023,6,1.0,ES,1
2023,6,1.0,GO,5
2023,6,1.0,MA,2
2023,6,1.0,MG,12
2023,6,1.0,MS,1
2023,6,1.0,MT,1
2023,6,1.0,PA,1
2023,6,1.0,PB,1
2023,6,1.0,PE,3
2023,6,1.0,PI,1
2023,6,1.0,PR,5
2023,6,1.0,RJ,11
2023,6,1.0,RN,2
2023,6,1.0,RO,2
2023,6,1.0,SC,1
2023,6,1.0,SP,8
2023,6,2.0,AL,1
2023,6,2.0,CE,3
2023,6,2.0,MA,1
2023,6,2.0,RJ,1
2023,6,1.0,AL,2
2023,6,1.0,BA,1
2023,6,1.0,CE,8
2023,6,1.0,DF,1
2023,6,1.0,ES,1
2023,6,1.0,GO,4
2023,6,1.0,MG,7
2023,6,1.0,MT,1
2023,6,1.0,PA,2
2023,6,1.0,PI,3
2023,6,1.0,PR,1
2023,6,1.0,RJ,6
2023,6,1.0,SP,5
2023,6,2.0,CE,2
